900,629,899,641,880,626,0,0,0
1023,444,1015,412,1023,403,0,0,0
997,405,978,421,972,387,0,0,0
978,421,968,427,972,387,0,0,0
968,427,991,462,925,430,0,0,0
991,462,936,526,925,430,0,0,0
936,526,991,462,994,469,255,255,255
991,462,997,466,994,469,0,0,0
997,466,991,462,1002,458,0,0,0
978,421,991,462,968,427,0,0,0
799,385,817,356,818,400,255,255,255
817,356,799,385,791,364,255,255,255
799,385,735,384,791,364,255,255,255
809,341,817,356,791,364,255,255,255
838,317,815,297,810,267,255,255,255
810,267,815,297,748,298,105,45,0
809,341,817,346,817,356,73,70,65
817,356,892,350,866,387,201,198,192
892,350,838,317,901,304,255,255,255
913,319,892,350,901,304,255,255,255
817,346,892,350,817,356,255,255,255
892,350,817,346,838,317,255,255,255
1009,401,1019,381,1023,403,117,136,123
1015,412,1009,401,1023,403,0,0,0
735,384,730,395,695,402,0,0,0
730,395,799,385,721,426,255,255,255
799,385,730,395,735,384,0,0,0
977,628,976,621,987,622,0,0,0
976,621,977,628,967,636,255,255,255
977,628,987,622,1023,642,0,0,0
967,636,977,628,1023,642,95,114,102
352,354,419,420,337,404,52,49,43
308,365,352,354,337,404,255,255,255
352,354,411,291,459,397,224,221,215
419,420,352,354,459,397,255,255,255
411,291,352,354,336,267,19,16,11
352,354,310,281,336,267,255,255,255
299,359,352,354,308,365,155,152,146
352,354,281,324,310,281,216,213,208
352,354,299,359,281,324,255,255,255
250,434,320,426,252,453,0,0,0
250,434,305,395,320,426,149,146,141
240,432,250,434,252,453,0,0,0
250,434,240,432,238,427,0,0,0
278,382,299,359,308,365,255,255,255
305,395,278,382,308,365,255,255,255
250,434,278,382,305,395,0,0,0
278,382,274,324,299,359,0,0,0
493,378,489,382,502,344,0,0,0
552,341,553,361,502,344,255,255,255
553,361,522,397,502,344,0,0,0
43,872,31,893,41,862,255,255,255
25,923,62,993,43,990,0,0,0
25,923,43,990,32,996,255,255,255
25,923,0,1009,0,906,0,10,0
0,1009,25,923,32,996,2,21,8
104,877,82,882,86,825,0,0,0
138,905,104,877,137,869,255,255,255
104,877,138,905,96,919,208,228,215
82,882,104,877,96,919,255,255,255
124,797,87,781,111,716,255,255,255
82,796,87,781,124,797,255,255,255
87,781,94,714,111,716,255,255,255
56,591,42,574,57,589,255,255,255
42,574,56,591,49,598,140,150,133
114,611,86,584,90,582,0,0,0
81,585,86,584,114,611,0,0,0
374,1006,374,1007,366,999,255,255,255
392,994,374,1006,366,999,255,255,255
374,1006,392,994,374,1007,0,0,0
321,1023,347,1019,351,1023,0,0,0
345,1007,347,1019,321,1023,255,255,255
402,900,422,897,420,915,0,0,0
422,897,464,911,420,915,0,0,0
